'aquele abraco','gilberto gil','o rio de janeiro continua lindo o rio de janeiro continua sendo o rio de janeiro  fevereiro e marco alo  alo  realengo aquele abraco  alo torcida do flamengo aquele abraco chacrinha continua balancando a panca e buzinando a moca e comandando a massa e continua dando as ordens no terreiro alo  alo  seu chacrinha velho guerreiro alo  alo  terezinha rio de janeiro alo  alo  seu chacrinha velho palhaco alo  alo  terezinha aquele abraco  alo  moca da favela aquele abraco  todo mundo da portela aquele abraco  todo mes de fevereiro aquele passo  alo banda de ipanema aquele abraco  meu caminho pelo mundo eu mesmo traco a bahia ja me deu regua e compasso quem sabe de mim sou eu aquele abraco  pra voce que me esqueceu aquele abraco  alo rio de janeiro aquele abraco  todo o povo brasileiro aquele abraco '
'drao','gilberto gil','drao  o amor da gente e como um grao uma semente de ilusao tem que morrer pra germinar plantar nalgum lugar ressuscitar no chao nossa semeadura quem podera fazer aquele amor morrer nossa caminhadura dura caminhada pela noite escura drao  nao pense na separacao nao despedace o coracao o verdadeiro amor e vao estende se infinito imenso monolito nossa arquitetura quem podera fazer aquele amor morrer nossa caminhadura cama de tatame pela vida afora drao  os meninos sao todos saos os pecados sao todos meus deus sabe a minha confissao nao ha o que perdoar por isso mesmo e que ha de haver mais compaixao quem podera fazer aquele amor morrer se o amor e como um grao morre  nasce trigo vive  morre pao drao  drao '
'catedral','zelia duncan','o deserto que atravessei ninguem me viu passar estranha e so nem pude ver que o ceu e maior tentei dizer mas vi voce tao longe de chegar mais perto de algum lugar e deserto onde eu te encontrei voce me viu passar correndo so nem pude ver que o tempo e maior olhei pra mim me vi assim tao perto de chegar onde voce nao esta no silencio  uma catedral um templo em mim onde eu possa ser imortal mas vai existir eu sei  vai ter que existir vai resistir nosso lugar solidao  quem pode evitar  te encontro enfim meu coracao e secular sonha e desagua dentro de mim amanha  devagar me diz como voltar e deserto onde eu te encontrei voce me viu passar correndo so nem pude ver que o tempo e maior olhei pra mim me vi assim tao perto de chegar onde voce nao esta no silencio  uma catedral um templo em mim onde eu possa ser imortal mas vai existir eu sei  vai ter que existir vai resistir nosso lugar solidao  quem pode evitar  te encontro enfim meu coracao e secular sonha e desagua dentro de mim amanha  devagar me diz como voltar se eu disser que foi por amor nao vou mentir pra mim se eu disser deixa pra depois nao foi sempre assim tentei dizer mas vi voce tao longe de chegar mais perto de algum lugar'
'azul','djavan','eu nao sei se vem de deus do ceu ficar azul ou vira dos olhos teus essa cor que azuleja o dia se acaso anoitecer e o ceu perder o azul entre o mar e o entardecer alga marinha  va na maresia buscar ali um cheiro de azul essa cor nao sai de mim bate e finca pe a sangue de rei ate o sol nascer amarelinho queimando mansinho cedinho  cedinho  cedinho  corre e va dizer pro meu benzinho um dizer assim o amor e azulzinho ate o sol nascer amarelinho queimando mansinho cedinho  cedinho cedinho corre e va dizer pro meu benzinho um dizer assim o amor e azulzinho'
'me de motivo','tim maia','e  engracado  as vezes a gente sente e fica pensando que esta sendo amado  que esta amando  e que encontrou tudo o que a vida poderia oferecer e em cima disso a gente constroi os nossos sonhos os nossos castelos  e cria um mundo de encanto onde tudo e belo ate que a mulher que a gente ama  vacila e poe tudo a perder e poe tudo a perder me de motivo pra ir embora estou vendo a hora de te perder me de motivo  vai ser agora estou indo embora  o que fazer  estou indo embora  nao faz sentido ficar contigo  melhor assim e e nessa hora que o homem chora a dor e forte demais pra mim ja que voce quis assim  tudo bem cada um pro seu lado  a vida e isso mesmo eu vou procurar e sei que vou encontrar alguem melhor que voce  espero que seja feliz no seu novo caminho  ficar contigo nao faz sentido  melhor assim me de motivo  foi jogo sujo e agora eu fujo pra nao sofrer fui teu amigo  te dei o mundo voce foi fundo  quis me perder agora e tarde  nao tem mais jeito o teu defeito nao tem perdao eu vou a luta  que a vida e curta nao vale a pena sofrer em vao pode crer voce pos tudo a perder nao podia me fazer o que fez e por mais que voce tente negar  me de motivo pode crer eu vou sair por ai e mostrar que posso ser bem feliz encontrar alguem que saiba me dar me dar motivo me dar motivo tchu  tchururururu  tchu  tchururururu  tchu  tchururururu  tchu  tchururururu '
'carolina','seu jorge','carolina e uma menina bem dificil de esquecer andar bonito e um brilho no olhar tem um jeito adolescente que me faz enlouquecer e um molejo que nao vou te enganar maravilha feminina  meu docinho de pave inteligente  ela e muito sensual te confesso que estou apaixonado por voce o  carolina  isso e muito natural carolina  eu preciso de voce carolina  eu nao vou suportar nao te ver carolina  eu preciso te falar carolina  eu vou amar voce de segunda a segunda eu fico louco pra te ver quanto eu te ligo voce quase nunca esta era outra coisa que eu queria te dizer nao temos tempo  entao melhor deixar pra la a principio no domingo o que voce quer fazer  faca um pedido que eu irei realizar olha ai  amigo  eu digo que ela so me da prazer essa mina carolina e de abalar  o o  carolina  eu preciso de voce o  carolina  nao vou suportar nao te ver carolina  eu preciso te falar o  carolina eu vou amar voce carolina  carolina carolina  preciso te encontrar carolina  me sinto muito so carolina  preciso te dizer o  carolina  eu so quero amar voce carolina  preciso te encontrar carolina  me sinto muito so carolina  preciso te dizer o  carolina  eu so quero amar voce carolina e uma menina bem dificil de esquecer andar bonito e um brilho no olhar tem um jeito adolescente que me faz enlouquecer e um molejo que nao vou te enganar maravilha feminina  meu docinho de pave inteligente  ela e muito sensual te confesso que estou apaixonado por voce o  carolina  eu preciso de voce o  carolina  nao vou suportar nao te ver carolina  eu preciso te falar o  carolina eu vou amar voce eu vou amar voce pois eu vou te dar muito carinho vou te dar beijinho no cangote oi  carolina menina bela  menina bela carolina  preciso te encontrar carolina  me sinto muito so carolina  preciso te dizer o  carolina  eu so quero amar voce carolina  preciso te encontrar carolina  me sinto muito so carolina  preciso te dizer o  carolina  eu so quero amar voce carolina  preciso te encontrar carolina  me sinto muito so carolina  preciso te dizer o  carolina  eu so quero amar voce carolina  carolina carol  carol  carol'
'te desejo vida','flavia wenceslau','eu te desejo vida  longa vida te desejo a sorte de tudo que e bom de toda alegria  ter a companhia colorindo a estrada em seu mais belo tom eu te desejo a chuva na varanda molhando a roseira pra desabrochar e dias de sol pra fazer os teus planos nas coisas mais simples que se imaginar e dias de sol pra fazer os teus planos nas coisas mais simples que se imaginar eu te desejo a paz de uma andorinha no voo perfeito contemplando o mar e que a fe movedora de qualquer montanha te renove sempre e te faca sonhar mas se vier as horas de melancolia que a lua tao meiga venha te afagar e que a mais doce estrela seja tua guia como mae singela a te orientar eu te desejo mais que mil amigos a poesia que todo poeta esperou coracao de menino cheio de esperanca voz de pai amigo e olhar de avo eu te desejo muito mais que mil amigos a poesia que todo poeta esperou coracao de menino cheio de esperanca voz de pai amigo e olhar de avo'
'seu olhar','seu jorge','temos rotas a seguir podemos ir daqui pro mundo mas quero ficar porque quero mergulhar mais fundo so de me encontrar no seu olhar ja muda tudo posso respirar voce e posso te enxergar no escuro tem muito tempo na estrada muito tem e como quem nao quer nada voce vem depois da onda pesada a onda zen e namorar na almofada e dormir bem foi o seu olhar o que me encantou quero um pouco mais desse seu amor foi o seu olhar o que me encantou quero um pouco mais desse seu amor'
'cajuina','caetano veloso','existirmos  a que sera que se destina  pois quando tu me deste a rosa pequenina vi que es um homem lindo e que se acaso a sina do menino infeliz nao se nos ilumina tampouco turva se a lagrima nordestina apenas a materia vida era tao fina e eramos olharmo nos intacta retina a cajuina cristalina em teresina'
'todas elas juntas num so ser','lenine','nao canto mais babete nem domingas nem xica nem tereza de ben jor nem drao nem flora do baiano gil nem ana  nem luiza do maior ja nao homenageio januaria joana  ana  barbara de chico nem yoko  a niponica de lennon nem a cabocla de tinoco e de tonico nem a tigresa nem a vera gata nem a branquinha de caetano nem mesmo a linda flor de luiz gonzaga rosinha do sertao pernambucano nem risoflora  a flor de chico science nenhuma continua nos meus planos nem katia flavia  de fausto fawcett nem anna julia do los hermanos so voce  hoje eu canto so voce so voce  que eu quero  porque quero por querer nao canto de melo perola negra de brown e herbert  nem uma brasileira de ari  nem a baiana nem maria nem a iaia tambem  nem minha faceira de dorival  nem dora nem marina nem a morena de itapoa divina garota de ipanema nem iracema de adoniran de jackson do pandeiro nem cremilda de michael jackson nem a billie jean de jimi hendrix nem a doce angel nem angela nem ligia  de jobim nem lia  lily braun  nem beatriz das doze deusas de edu e chico ate das trinta leilas de donato e da layla  de clapton  eu abdico so voce  canto e toco so voce so voce que nem voce ninguem mais pode haver nem a namoradinha de um amigo e nem a amada amante de roberto e nem michelle me belle  do beattle paul nem isabel  bebel  de joao gilberto nem b b   la femme de serge gainsbourg nem de toto na malafemmena nem a iaia de zeca pagodinho nem a mulata mulatinha de lala e nem a carioca de vinicius e nem a tropicana de alceu e nem a escurinha de geraldo e nem a pastorinha de noel e nem a namorada de carlinhos e nem a superstar do tremendao e nem a malaguenha de lecuona e nem a popozuda do tigrao so voce  hoje elejo e elogio so voce so voce  que nem voce nao ha nem quem nem que de haroldo lobo com wilson batista de mario lago e ataulfo alves nao canto nem emilia nem amelia nenhuma tem meus vivas e meus salves   e nem angie  do stone mick jagger e nem roxanne  de sting  do police e nem a mina do mamona dinho e nem as mina pa do mano xis  loira de herve  loira do e o tchan lora de gabriel  o pensador laura de mercer  laura de braguinha laura de daniel  o trovador ana do rei e ana de djavan ana do outro rei  o do baiao nenhuma delas hoje cantarei so outra reina no meu coracao so voce  rainha aqui e so voce so voce a musa dentre as musas de a a z se um dia me surgisse uma moca dessas que com seus dotes e seus dons inspira parte dos compositores na arte das palavras e dos sons tal como madallene  de jacques brel ou como madalena de martinho ou mabellene  a sixteen de chuck berry ou a manequim do timido paulinho ou como de caymmi  a moca prosa e a musa inspiradora doralice se me surgisse uma moca dessas confesso que eu talvez nao resistisse mas veja bem  meu bem  minha querida isso seria so por uma vez uma vez so em toda a minha vida ou talvez duas  mas nao mais que tres  so voce  mais que tudo e so voce so voce  as coisas mais queridas voce e voce pra mim e o sol da minha noite e como a rosa luz de pixinguinha e como a estrela pura aparecida a estrela a refulgir do poetinha voce  o flor  e como a nuvem calma no ceu da alma de luiz vieira voce e como a luz do sol da vida de stevie wonder  o minha parceira voce e pra mim o meu amor crescendo como mato em campos vastos mais que a gatinha pra erasmo carlos mais que a cigana pra ronaldo bastos mais que a divina dama pra cartola que a domna pra ventadorn  bernart que a honey baby para waly salomao e a funny valentine para lorenz hart  so voce  mais que tudo e todas  e so voce so voce  que e todas elas juntas num so ser '
'moca bonita','geraldo azevedo','moca bonita seu corpo cheira ao botao da laranjeira eu tambem nao sei se e imagine o desatino e um cheiro de cafe ou e so cheiro feminino ou e so cheiro de mulher moca bonita seu olho brilha qual estrela matutina eu tambem nao sei se e imagina minha sina e o brilho puro da fe ou e so brilho feminino ou e so brilho de mulher moca bonita seu beijo pode me matar sem compaixao eu tambem nao sei se e ou pura imaginacao pra saber  voce me de esse beijo assassino nos seus bracos de mulher'
'fascinacao','elis regina','os sonhos mais lindos sonhei de quimeras mil um castelo ergui e no teu olhar  tonto de emocao com sofreguidao mil venturas previ o teu corpo e luz  seducao poema divino cheio de esplendor teu sorriso prende  inebria e entontece es fascinacao  amor os sonhos mais lindos sonhei de quimeras mil um castelo ergui e no teu olhar  tonto de emocao com sofreguidao mil venturas previ o teu corpo e luz  seducao poema divino cheio de esplendor teu sorriso prende  inebria e entontece es fascinacao  amor'
'uma louca tempestade','ana carolina','eu quero uma lua plena eu quero sentir a noite eu quero olhar as luzes que teus olhos nao me tem deixado ver agora eu vou viver eu quero sair de manha eu quero seguir a estrela eu quero sentir o vento pela pele um pensamento me fara uma louca tempestade eu quero ser uma tarde gris quero que a chuva corra sobre o rio o rio que por ruas corre em mim as aguas que me querem levar tao longe tao longe que me facam esquecer de ti eu quero partir de manha eu quero seguir a estrela eu quero sentir o vento pela pele um pensamento me fara uma louca tempestade eu quero uma lua plena eu quero sentir a noite eu quero olhar as luzes que teus olhos nao me tem deixado ver agora eu vou viver eu quero ser uma tarde gris quero que a chuva corra sobre o rio o rio que por ruas corre em mim as aguas que me querem levar tao longe eu quero ser uma tarde gris quero que a chuva corra sobre o rio o rio que por ruas corre em mim as aguas que me querem levar tao longe tao longe que me facam esquecer de ti tao longe que me facam esquecer de ti'
'dia clarear','banda do mar','onda da manha  eu vi voce sair do mar e todo sentimento que rodeia foi a luz do sol ou foi o vento que soprou o macio dessa areia eu sei la se eu vir voce mais tarde eu vou ate o dia clarear sei nao  se eu vir voce mais tarde eu vou ate o dia clarear vou ate o dia clarear se voce jurar eu posso ate te acostumar numa vida mais a toa e so voce querer que tudo pode acontecer no amor de outra pessoa base de um descanso milenar eu sei la se eu vir voce mais tarde eu vou ate o dia clarear sei nao  se eu vir voce mais tarde eu vou ate o dia clarear vou ate o dia clarear'
'nao me deixe so','vanessa da mata','nao me deixe so eu tenho medo do escuro eu tenho medo do inseguro dos fantasmas da minha voz nao me deixe so eu tenho medo do escuro eu tenho medo do inseguro dos fantasmas da minha voz nao me deixe so tenho desejos maiores eu quero beijos interminaveis ate que os olhos mudem de cor nao me deixe so eu tenho medo do escuro eu tenho medo do inseguro dos fantasmas da minha voz nao me deixe so que o meu destino e raro eu nao preciso que seja caro quero gosto sincero de amor fique mais  que eu gostei de ter voce nao vou mais querer ninguem agora que sei quem me faz bem nao me deixe so que eu saio na capoeira sou perigosa  sou macumbeira eu sou de paz  eu sou de bem  mas nao me deixe so eu tenho medo do escuro eu tenho medo do inseguro dos fantasmas da minha voz nao me deixe so eu tenho medo do escuro eu tenho medo do inseguro dos fantasmas da minha voz ah ah ah ah ah ah ah aah ah ah ah ah ah ah ah aah ah ah ah ah ah ah ah aah fique mais  que eu gostei de ter voce nao vou mais querer ninguem agora que sei quem me faz bem nao me deixe so que eu saio na capoeira sou perigosa  sou macumbeira eu sou de paz  eu sou de bem  mas nao me deixe so eu tenho medo do escuro tenho medo do inseguro dos fantasmas da minha voz ah ah ah ah ah ah ah aah ah ah ah ah ah ah ah aah ah ah ah ah ah ah ah aah'
'coracao bobo','alceu valenca','meu coracao ta batendo como quem diz   nao tem jeito   zabumba bumba esquisito batendo dentro do peito    teu coracao ta batendo como quem diz   nao tem jeito   o coracao dos aflitos pipoca dentro do peito o coracao dos aflitos pipoca dentro do peito    coracao bobo coracao bola coracao balao coracao sao joao a gente se ilude  dizendo   ja nao ha mais coracao      coracao bobo coracao coracao bola coracao balao coracao sao joao a gente se ilude  dizendo   ja nao ha mais coracao      coracao bobo coracao coracao bola coracao balao coracao sao joao  a gente se ilude  dizendo   ja nao ha mais coracao      bobo  bola  balao sao joao a gente se ilude  dizendo   ja nao ha mais coracao   a gente se ilude  dizendo   ja nao ha mais coracao      meu coracao ta batendo como quem diz   nao tem jeito   zabumba bumba esquisito batendo dentro do peito    teu coracao ta batendo como quem diz   nao tem jeito   o coracao dos aflitos pipoca dentro do peito o coracao dos aflitos pipoca dentro do peito    coracao bobo coracao bola coracao balao coracao sao joao  a gente se ilude  dizendo   ja nao ha mais coracao      coracao bobo coracao coracao bola coracao balao coracao sao joao  a gente se ilude  dizendo   ja nao ha mais coracao      bobo  bobo  bobo  bobo  bola bola  bola  bola  bola bola  bola de balao a gente se ilude  dizendo   ja nao ha mais coracao      coracao bobo coracao bola coracao balao coracao sao joao  a gente se ilude  dizendo   ja nao ha mais coracao      eita  coracao de bola balao  sao joao  a gente se ilude  dizendo   ja nao ha mais coracao      coracao bobo  bobo  bobo bobo  bola bola  bola  bola  bola bola  bola de balao  a gente se ilude  dizendo   ja nao ha mais coracao      bobo  bola  balao  sao joao  a gente se ilude  dizendo   ja nao ha mais coracao     '
'aos nossos filhos','elis regina','perdoem a cara amarrada perdoem a falta de abraco perdoem a falta de espaco os dias eram assim perdoem por tantos perigos perdoem a falta de abrigo perdoem a falta de amigos os dias eram assim perdoem a falta de folhas perdoem a falta de ar perdoem a falta de escolha os dias eram assim e quando passarem a limpo e quando cortarem os lacos e quando soltarem os cintos facam a festa por mim e quando largarem a magoa e quando lavarem a alma e quando lavarem a agua lavem os olhos por mim quando brotarem as flores quando crescerem as matas quando colherem os frutos digam o gosto pra mim digam o gosto pra mim'
'vem morena','luiz gonzaga','vem  morena  pros meus bracos vem  morena  vem dancar quero ver tu requebrando quero ver tu requebrar quero ver tu remechendo resfulego da sanfona inte que o sol raiar esse teu fungado quente bem no pe do meu pescoco arrepia o corpo da gente faz o veio ficar moco e o coracao de repente bota o sangue em arvoroco vem  morena  pros meus bracos vem  morena  vem dancar quero ver tu requebrando quero ver tu requebrar quero ver tu remechendo resfulego da sanfona inte que o sol raiar esse teu suor sargado e gostoso e tem sabor pois o teu corpo suado com esse cheiro de fulo tem um gosto temperado dos tempero do amor vem  morena  pros meus bracos   '
'assum preto','luiz gonzaga','tudo em vorta e so beleza sol de abril e a mata em fro mas assum preto  cego dos oio num vendo a luz  ai  canta de dor mas assum preto  cego dos oio num vendo a luz  ai  canta de dor tarvez por ignoranca ou mardade das pio furaro os oio do assum preto pra ele assim  ai  canta mio furaro os oio do assum preto pra ele assim  ai  canta mio assum preto veve sorto mas num pode avua mil vez a sina de uma gaiola desde que o ceu  ai  pudesse oia mil vez a sina de uma gaiola desde que o ceu  ai  pudesse oia assum preto  o meu cantar e tao triste como o teu tambem roubaro o meu amor que era a luz  ai  dos oios meus tambem roubaro o meu amor que era a luz  ai  dos oios meus'
'meu amor e teu','marcelo camelo','meu amor e teu mas dou te mais uma vez meu bem saudade e pra quem tem meu amor e teu mas dou te mais uma vez meu bem saudade e pra quem tem todo o teu amor eu vi de longe de longe  de longe dava pra sentir o teu perfume eu juro  eu juro meu amor e teu mas dou te mais uma vez meu bem saudade e pra quem tem todo o teu amor eu vi de longe de longe  de longe dava pra sentir o teu encanto eu juro  eu juro meu amor e teu mas dou te mais uma vez meu bem saudade e pra quem tem meu amor e teu mas dou te mais uma vez meu bem saudade e pra quem tem'
'vilarejo','marisa monte','ha um vilarejo ali onde areja um vento bom na varanda  quem descansa ve o horizonte deitar no chao pra acalmar o coracao la o mundo tem razao terra de herois  lares de mae paraiso se mudou para la por cima das casas  cal frutas em qualquer quintal peitos fartos  filhos fortes sonhos semeando o mundo real toda gente cabe la palestina  xangri la vem andar e voa vem andar e voa vem andar e voa la o tempo espera la e primavera portas e janelas ficam sempre abertas pra sorte entrar em todas as mesas  pao flores enfeitando os caminhos  os vestidos  os destinos e essa cancao tem um verdadeiro amor para quando voce for'
'clareou','paula lima','clareou a vida e pra quem sabe viver procure aprender a arte pra quando apanhar nao se abater ganhar e perder faz parte levante a cabeca  amigo  a vida nao e tao ruim no mundo a gente perde mas nem sempre o jogo e assim pra tudo tem um jeito e se nao teve jeito  ainda nao chegou ao fim mantenha a fe na crenca  se a ciencia nao curar pois se nao tem remedio  entao remediado esta nao e um perdedor quem sabe a dor de uma derrota enfrentar e a quem deus prometeu  jamais faltou na hora certa o bom deus dara deus e maior  maior e deus  quem ta com ele nunca esta so  o que seria do mundo sem ele chega de chorar voce ja sofreu demais  agora chega chega de achar que tudo se acabou pode a dor uma noite durar mas um novo dia sempre vai raiar e quando menos esperar  clareou clareou  e quando menos esperar  clareou  e a vida '
'ceu de santo amaro','caetano veloso','olho para o ceu tantas estrelas dizendo da imensidao do universo em nos a forca desse amor nos invadiu com ela veio a paz  toda beleza de sentir que para sempre uma estrela vai dizer simplesmente amo voce meu amor vou lhe dizer quero voce com a alegria de um passaro em busca de outro verao na noite do sertao meu coracao so quer bater por ti eu me coloco em tuas maos para sentir todo o carinho que sonhei nos somos rainha e rei na noite do sertao meu coracao so quer bater por ti eu me coloco em tuas maos para sentir todo o carinho que sonhei nos somos rainha e rei olho para o ceu tantas estrelas dizendo da imensidao do universo em nos a forca desse amor nos invadiu entao veio a certeza de amar voce'
'lenha','zeca baleiro','eu nao sei dizer o que quer dizer o que vou dizer eu amo voce mas nao sei o que isso quer dizer eu nao sei por que eu teimo em dizer que amo voce se eu nao sei dizer o que quer dizer o que vou dizer se eu digo  pare  voce nao repare no que possa parecer se eu digo   siga  o que quer que eu diga voce nao vai entender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender eu nao sei dizer o que quer dizer o que vou dizer eu amo voce mas nao sei o que isso quer dizer eu nao sei por que eu teimo em dizer que amo voce se eu nao sei dizer o que quer dizer o que vou dizer se eu digo   pare  voce nao repare no que possa parecer se eu digo   siga  o que quer que eu diga voce nao vai entender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender mas se eu digo   venha  voce traz a lenha pro meu fogo acender'
'tropicalia','caetano veloso',' quando pero vaz caminha descobriu que as terras brasileiras eram ferteis e verdejantes  escreveu uma carta ao rei  tudo que nela se planta  tudo cresce e floresce  e o gauss da epoca gravou   sobre a cabeca os avioes sob os meus pes os caminhoes aponta contra os chapadoes meu nariz eu organizo o movimento eu oriento o carnaval eu inauguro o monumento no planalto central do pais viva a bossa  sa  sa viva a palhoca  ca  ca  ca  ca viva a bossa  sa  sa viva a palhoca  ca  ca  ca  ca o monumento e de papel crepom e prata os olhos verdes da mulata a cabeleira esconde atras da verde mata o luar do sertao o monumento nao tem porta a entrada e uma rua antiga estreita e torta e no joelho uma crianca sorridente  feia e morta estende a mao viva a mata  ta  ta viva a mulata  ta  ta  ta  ta viva a mata  ta  ta viva a mulata  ta  ta  ta  ta no patio interno ha uma piscina com agua azul de amaralina coqueiro  brisa e fala nordestina e farois na mao direita tem uma roseira autenticando eterna primavera e no jardim os urubus passeiam a tarde inteira entre os girassois viva maria  ia  ia viva a bahia  ia  ia  ia  ia viva maria  ia  ia viva a bahia  ia  ia  ia  ia no pulso esquerdo o bang bang em suas veias corre muito pouco sangue mas seu coracao balanca um samba de tamborim emite acordes dissonantes pelos cinco mil alto falantes senhoras e senhores ele poe os olhos grandes sobre mim viva iracema  ma  ma viva ipanema  ma  ma  ma  ma viva iracema  ma  ma viva ipanema  ma  ma  ma  ma domingo e o fino da bossa segunda feira esta na fossa terca feira vai a roca porem    o monumento e bem moderno nao disse nada do modelo do meu terno que tudo mais va pro inferno meu bem que tudo mais va pro inferno meu bem viva a banda  da  da carmem miranda  da  da  da  da viva a banda  da  da carmem miranda  da  da  da  da'
'amar','carlos drummond de andrade','que pode uma criatura senao  entre criaturas  amar  amar e esquecer  amar e malamar  amar  desamar  amar  sempre  e ate de olhos vidrados  amar  que pode  pergunto  o ser amoroso  sozinho  em rotacao universal  senao rodar tambem  e amar  amar o que o mar traz a praia  o que ele sepulta  e o que  na brisa marinha  e sal  ou precisao de amor  ou simples ansia  amar solenemente as palmas do deserto  o que e entrega ou adoracao expectante  e amar o inospito  o aspero  um vaso sem flor  um chao de ferro  e o peito inerte  e a rua vista em sonho  e uma ave de rapina  este o nosso destino  amor sem conta  distribuido pelas coisas perfidas ou nulas  doacao ilimitada a uma completa ingratidao  e na concha vazia do amor a procura medrosa  paciente  de mais e mais amor  amar a nossa falta mesma de amor  e na secura nossa  amar a agua implicita  e o beijo tacito  e a sede infinita '
'pequena flor','gabriel elias','menina eu te fiz essa cancao pois sempre que eu te vejo acelera o coracao me bate um desejo de pegar na sua mao e te conhecer eu sei que pode parecer loucura ate meio cara dura vir assim na aventura e te falar da formosura que teu sorriso tras e que mesmo sem ouvir sua voz eu penso em nos voce faz raiar o bem em mim nao da pra esconder o quanto eu to a fim pequena flor  pequena flor voce faz raiar o bem em mim nao da pra esconder o quanto eu to a fim pequena flor  pequena flor'
'paraiba','luiz gonzaga','quando a lama virou pedra e mandacaru secou quando o ribacao de sede bateu asa e voou foi ai que eu vim me embora carregando a minha dor hoje eu mando um abraco pra ti pequenina paraiba masculina  muie macho  sim sinho eita pau pereira que em princesa ja roncou eita paraiba muie macho sim sinho eita pau pereira meu bodoque nao quebrou hoje eu mando um abraco pra ti pequenina paraiba masculina  muie macho  sim sinho quando a lama virou pedra e mandacaru secou quando arribacao de sede bateu asa e voou foi ai que eu vim me embora carregando a minha dor hoje eu mando um abraco pra ti pequenina paraiba masculina  muie macho  sim sinho eita  eita'
'coracao do agreste','fafa de belem','regressar e reunir dois lados a dor do dia de partir com seus fios enredados na alegria de sentir que a velha magoa e moca tempora seu belo noivo e o amanha eu voltei pra juntar pedacos de tanta coisa que passei da infancia abriu se o laco nas maos do homem que eu amei o anzol dessa paixao me machucou hoje sou peixe e sou meu proprio pescador rio  voltei no curso revi o meu percurso me perdi no leste e a alma renasceu com flores de algodao no coracao do agreste quando eu morava aqui olhava o mar azul no afa de ir e vir ah  fiz de uma saudade a felicidade pra voltar aqui'
'onde deus possa me ouvir','vander lee','sabe o que eu queria agora  meu bem  sair  chegar la fora e encontrar alguem que nao me dissesse nada nao me perguntasse nada tambem que me oferecesse um colo ou um ombro onde eu desaguasse todo desengano mas a vida anda louca as pessoas andam tristes meus amigos sao amigos de ninguem sabe o que eu mais quero agora  meu amor  morar no interior do meu interior pra entender porque se agridem se empurram pro abismo se debatem  se combatem sem saber meu amor deixa eu chorar ate cansar me leve pra qualquer lugar aonde deus possa me ouvir minha dor eu nao consigo compreender eu quero algo pra beber me deixe aqui  pode sair sabe o que eu mais quero agora  meu amor  morar no interior do meu interior pra entender porque se agridem se empurram pro abismo se debatem  se combatem sem saber meu amor deixa eu chorar ate cansar me leve pra qualquer lugar aonde deus possa me ouvir minha dor eu nao consigo compreender eu quero algo pra beber me deixe aqui  pode sair meu amor deixa eu chorar ate cansar me leve pra qualquer lugar aonde deus possa me ouvir minha dor eu nao consigo compreender eu quero algo pra beber me deixe aqui  pode sair adeus'
'nem se despediu de mim','luiz gonzaga','nem se despediu de mim nem se despediu de mim ja chegou contando as horas bebeu agua e foi se embora nem se despediu de mim te assossega coracao esse amor renascera vai se um dia mais vem outro ai entao  quando ele voltar quebre o pote e a quartinha bote fogo na tamarinha que ele vai se declarar'
'mania de voce','rita lee','meu bem  voce me da agua na boca vestindo fantasias  tirando a roupa molhada de suor de tanto a gente se beijar de tanto imaginar loucuras a gente faz amor por telepatia no chao  no mar  na lua  na melodia mania de voce de tanto a gente se beijar de tanto imaginar loucuras nada melhor do que nao fazer nada so pra deitar e rolar com voce nada melhor do que nao fazer nada so pra deitar e rolar com voce meu bem  voce me da agua na boca vestindo fantasia  tirando a roupa molhada de suor de tanto a gente se beijar de tanto imaginar loucuras a gente faz amor por telepatia no chao  no mar  na lua  na melodia mania de voce de tanto a gente se beijar de tanto imaginar loucuras nada melhor do que nao fazer nada so pra deitar e rolar com voce nada melhor do que nao fazer nada so pra deitar e rolar com voce com voce  com voce nada melhor  nada melhor do que nao fazer nada nada melhor do que nao fazer nada so pra deitar e rolar com voce rolar  rolar  rolar  rolar com voce rolar  rolar  rolar  rolar com voce'
